Abkhazia
259,03,Moldtelecom,Unité & IDC,Operational
259,04,Eventis Mobile GSM,Evntis,Inactive
Monaco
212,00,,Media Telecom,Operational
212,01,Monaco Telecom,Office des Telephones,Operational
212,02,,Morocco Wana,Operational
Mongolia
428,88,Unitel,Unitel,Operational
428,91,Skytel LLC,Skytel,Operational
428,98,G-Mobile LLC,G.Mobile,Operational
428,99,Mobicom,MobiCom,Operational
Montenegro
297,01,Telenor Montenegro,Telenor,Operational
297,02,T-Mobile Montenegro LLC,T-Mobile,Operational
297,03,MTEL CG,m:tel CG,Operational
297,04,T-Mobile Montenegro LLC,T-Mobile,Operational
Montserrat
354,860,Cable & Wireless West Indies (Montserrat),,Operational
Morocco
604,00,Medi Telecom,Méditel,Operational
604,01,Ittissalat Al Maghrib (Maroc Telecom),IAM,Operational
604,02,WANA - Groupe ONA,INWI,Operational
604,05,WANA - Groupe ON,INWI,Operational
Mozambique
643,01,Mocambique Celular S.A.R.L,mCel,Operational
643,03,Movitel,Movitel,Operational
643,04,Vodacom Mozambique, S.A.R.L.,Vodacom,Operational
Myanmar
414,01,Myanmar Post and Telecommunication,MPT,Operational
Namibia
649,01,Mobile Telecommunications Ltd.,MTC,Operational
649,02,Switch,Switch,Operational
649,03,Orascom Telecom Holding,Leo,Operational
Nepal
429,01,Nepal Telecommunications,Namaste / Nt Mobile,Operational
429,02,Spice Nepal Private Ltd.,Ncell,Operational
429,03,Nepal Telecom,Sky/C-Phone,Operational
429,04,Smart Telecom Pvt. Ltd,SmartCell,Operational
Netherlands
204,01,VastMobiel B.V.,Scarlet Telecom B.V,Inactive
204,02,Tele2,Tele2,Operational
204,03,Voiceworks B.V,Voiceworks B.V,Inactive
204,04,Vodafone,Vodafone,Operational
204,05,,Elephant Talk Communications,Operational
204,06,Mundio Mobile Ltd,Mundio Mobile,Operational
204,07,Teleena Holding B.V.,Teleena,Operational
204,08,KPN B.V,KPN,Operational
204,09,Lyca mobile Netherlands Ltd.,Lyca mobile,Operational
204,10,KPN B.V,KPN,Operational
204,12,Telfort B.V,Telfort,Operational
204,13,Unica Installatietechniek B.V.,Unica Installatietechniek B.V.,Inactive
204,14,6GMobile B.V,6GMobile,Operational
204,15,Ziggo B.V,Ziggo B.V,Operational
204,16,T-Mobile,T-mobile,Operational
204,17,Intercity Mobile Communications B.V,Intercity Mobile Communications B.V,Inactive
204,18,UPC Netherlands B.V,UPC,Inactive
204,19,Mixe Communication Solutions B.V,Mixe Communication Solutions B.V,Inactive
204,20,T-mobile,T-mobile,Operational
204,21,ProRail B.V,,Inactive
204,22,,Ministerie van Defensie,Inactive
204,23,ASPIDER Solutions B.V,,Operational
204,24,Private Mobility Netherlands B.V,Private Mobility Netherlands B.V,Operational
204,25,CapX B.V.,,Inactive
204,26,SpeakUp B.V,SpeakUp B.V,Inactive
204,27,Brezz Nederland B.V,Brezz Nederland B.V,Inactive
204,28,Lancelot B.V,Lancelot B.V,Operational
204,67,RadioAccess B.V.,,Inactive
204,68,,Unify Group Holding B.V,Inactive
204,69,KPN B.V,KPN,Operational
Netherlands Antilles
362,51,TelCell,,Operational
362,69,Digicel,,Operational
362,76,Antiliano Por N.V.,Antiliano Por N.V.,Operational
362,91,UTS,,Operational
362,94,Bayos,Bayos,Operational
362,95,MIO,MIO,Operational
362,630,Cingular Wireless,,Operational
362,951,UTS Wireless Curacao,,Operational
New Caledonia
546,01,OPT Mobilis,Mobilis,Operational
New Zealand
530,00,Telecom New Zealand,Telecom,Operational
530,01,Vodafone New Zealand,Vodafone,Operational
530,02,Telecom New Zealand,Telecom,Inactive
530,03,Woosh Wireless New Zealand,Woosh,Operational
530,04,TelstraClear New Zealand,TelstraClear,Operational
530,05,Telecom New Zealand,XT Mobile (Telecom),Operational
530,06,Skinny,Skinny,Operational
530,24,2degrees,2degrees,Operational
530,28,Econet Wireless New Zealand GSM Mobile Network,,Inactive
530,55,Cable & Wireless Guernsey Ltd,Telecom,Operational
Nicaraqua
710,21,Empresa Nicaragüense de Telecomunicaciones, S.A. (ENITEL),Claro,Operational
710,30,Telefónica Móviles de Nicaragua S.A.,movistar,Operational
710,73,Servicios de Comunicaciones, S.A. (SERCOM),SERCOM,Operational
710,730,SERCOM S.A. (Nicaragua),,Inactive
Niger
614,01,Sahel.Com,SahelCom,Operational
614,02,Celtel,Zain,Operational
614,03,Telecel Niger SA,Telecel,Operational
614,04,Orange,Orange,Operational
Nigeria
621,20,Bharti Airtel Ltd,Airtel,Operational
621,25,Vidafone Communications Ltd.,Visafone,Operational
621,30,MTN Nigeria Communications,MTN,Operational
621,40,Nigerian Mobile Telecommunications Ltd.,M-Tel,Operational
621,50,Globacom Ltd,Glo,Operational
621,60,Etisalat Ltd.,Etisalat,Operational
Norway
242,01,Telenor Norway AS,Telenor,Operational
242,02,TeliaSonera Norway AS,Netcom,Operational
242,03,Teletopia Gruppen AS,MTU,Inactive
242,04,Tele2 Norway AS,Tele2,Operational
242,05,Network Norway AS,Network Norway,Operational
242,06,ICE Norge AS,ICE,Inactive
242,07,Ventelo Norway AS,Ventelo,Operational
242,08,TDC Mobil AS,TDC,Operational
242,09,Com4 AS,Com4,Inactive
242,11,Systemnet AS,,Inactive
242,12,Telenor Norway AS,Telenor,Inactive
242,20,,Jernbaneverket,Inactive
242,21,,Jernbaneverket,Inactive
242,22,Network Norway AS,Network Norway,Inactive
242,23,Lyca Mobile Ltd,,Operational
Oman
422,02,Oman Mobile Telecommunications Company,Oman Mobile,Operational
422,03,Oman Qatari Telecommunications Company (Nawras),Nawras,Operational
422,04,Oman Telecommunications Company (Omantel),,Inactive
Pakistan
410,01,Mobilink-PMCL,Mobilink,Operational
410,03,Pakistan Telecommunication Mobile Ltd,Ufone,Operational
410,04,China Mobile,Zong,Operational
410,06,Telenor Pakistan,Telenor,Operational
410,07,WaridTel,Warid,Operational
410,08,Instaphone (AMPS/CDMA),,Inactive
Palau
552,01,Palau National Communications Corp. (a.k.a. PNCC),PNCC,Operational
552,80,Palau Mobile Corporation,Palau Mobile,Operational
Panama
714,01,Cable & Wireless Panama S.A.,Cable & Wireless,Operational
714,02,Telefonica Moviles Panama S.A,movistar,Operational
714,03,América Móvil,Claro,Operational
714,04,Group,Digicel,Operational
714,20,Movistar,,Inactive
Papua New Guinea
537,01,Pacific Mobile Communications,B-Mobile,Operational
537,02,Greencom,,Inactive
537,03,Digicel PNG,Digicel,Operational
Paraquay
744,01,Hola Paraguay S.A,VOX,Operational
744,02,AMX Paraguay S.A.,Claro,Operational
744,03,Compañia Privada de Comunicaciones S.A.,,Inactive
744,04,Telefonica Celular Del Paraguay S.A. (Telecel),Claro,Operational
744,05,Núcleo S.A,Personal,Operational
Peru
716,06,Telefónica Móviles Perú,movistar,Operational
716,07,Nextel,,Inactive
716,10,América Móvil Perú,Claro,Operational
716,17,NII Holdings,NEXTEL,Operational
Philippines
515,01,Globe Telecom via Innove Communications,Islacom,Operational
515,02,Globe Telecom,Globe,Operational
515,03,PLDT via Smart Communications,Smart,Operational
515,05,Digital Telecommunications Philippines,Sun,Operational
515,11,PLDT via ACeS Philippines,,Operational
515,18,PLDT via Smarts Connectivity Unlimited Resources Enterprise,Cure,Operational
515,88,Nextel,Nextel,Operational
Poland
260,01,Plus GSM (Polkomtel S.A.),Plus (Polkomtel),Operational
260,02,ERA GSM (Polska Telefonia Cyfrowa Sp. Z.o.o.),T-Mobile,Operational
260,03,Orange,Orange,Operational
260,04,Netia S.A,Tele 2 (Netia),Inactive
260,05,Polska Telefonia Komórkowa Centertel Sp. z o.o.,,Inactive
260,06,Play (P4),Play (P4),Operational
260,07,Netia S.A,Netia (Using P4 Nw),Operational
260,08,E-Telko Sp. z o.o.,,Inactive
260,09,Telekomunikacja Kolejowa (GSM-R),,Inactive
260,10,Sferia S.A.,Sferia (Using T-mobile),Operational
260,12,Cyfrowy Polsat S.A.,Cyfrowy Polsat,Operational
260,14,Sferia S.A,Sferia (Using T-mobile),Operational
260,15,CenterNet S.A.,CenterNet (UMTS Data only),Operational
260,16,Mobyland Sp. z o.o.,Mobyland (UMTS),Operational
260,17,Aero 2 Sp. z o.o.,Aero2 (UMTS),Operational
Portugal
268,01,Vodafone Portugal,Vodafone,Operational
268,03,Sonaecom – Serviços de Comunicações, S.A.,Optimus,Operational
268,05,Oniway - Inforcomunicaçôes, S.A.,,Inactive
268,06,Telecomunicações Móveis Nacionais,TMN,Operational
268,21,Zapp Portugal,Zapp,Operational
Puerto Rico (US)
330,10,Cingular Wireless,,Inactive
330,11,Puerto Rico Telephone Company,Claro,Operational
Quatar
427,01,Qtel,Qtel,Operational
427,02,Vodaphone Quatar,Vodafone,Operational
Republic of Congo
629,01,Celtel Congo,Zain,Operational
629,07,MTN CONGO S.A,Libertis Telecom,Operational
629,10,Libertis Telecom,,Operational
Reunion
647,00,Orange,,Operational
647,02,Outremer Telecom,,Operational
647,10,SFR Reunion,,Operational
647,995,SRR Mayotte,SRR Mayotte,Operational
647,997,Orange Mayotte,Orange,Operational
Romania
226,01,Vodafone Romania SA,,Operational
226,02,Romtelecom,,Operational
226,03,Cosmote (Zapp),,Operational
226,04,Cosmote (Zapp),,Operational
226,05,Digi mobil,,Operational
226,06,Cosmote,,Operational
226,10,Orange Romania,,Operational
Russia
250,01,Mobile TeleSystems,MTS,Operational
250,02,MegaFon OJSC,MegaFon,Operational
250,03,Nizhegorodskaya Cellular Communications,NCC,Operational
250,04,Sibchallenge,,Inactive
250,05,Yeniseytelecom,ETK,Operational
250,06,CJSC Saratov System of Cellular Communications,Skylink,Operational
250,07,Zao SMARTS,SMARTS,Operational
250,09,Khabarovsky Cellular Phone,Skylink,Operational
250,10,Don Telecom,DTC,Inactive
250,11,Orensot,,Inactive
250,12,Baykal Westcom / Akos,Baykal,Operational
250,13,Kuban GSM,KUGSM,Inactive
250,15,SMARTS Ufa, SMARTS Uljanovsk,SMARTS,Operational
250,16,New Telephone Company,NTC,Operational
250,17,JSC Uralsvyazinform,Utel,Operational
250,19,Indigo,,Inactive
250,20,Tele2,Tele2,Operational
250,23,Mobicom - Novisibirsk,Mobicom,Inactive
250,28,Beeline,Beeline,Inactive
250,35,MOTIV,MOTIV,Operational
250,37,ZAO Kodotel,ZAO Kodotel,Operational
250,38,Tambov GSM,Tambov GSM,Operational
250,39,Uralsvyazinform,Utel,Operational
250,44,Stuvtelesot,,Inactive
250,92,MTS - Primtelefon,,Inactive
250,93,Telecom XXI,,Inactive
250,99,OJSC VimpelCom,Beeline,Operational
250,801,,EastWest Telecom,Operational
250,802,MCS Pvolzhie,MegaFon,Operational
250,803,Mobicom-Caucasus,MegaFon,Operational
250,804,Sonic Duo,MegaFon,Operational
250,805,RTCOM,RTCOM,Operational
250,806,Smolensk Cellular,Smolensk Cellular,Operational
250,807,ST Mobile,ST Mobile,Operational
250,808,Siberian Cellular Comms (Omsk),Tele 2,Operational
250,809,Corporation Severnaya Corona,Vimpelcom,Operational
250,810,Tatincom-T,Volga Telecom,Operational
250,811,Votek Mobile,,Operational
Rwanda
635,10,MTN Rwandacell SARL,MTN,Operational
635,11,,Rwandatel (CDMA),Inactive
635,12,,Rwandatel (GSM),Operational
635,13,TIGO RWANDA S.A,Tigo,Operational
Saint Kitts and Nevis
356,50,Digicel,Digicel,Operational
356,70,UTS,Chippie,Operational
356,110,Cable & Wireless,LIME,Operational
Saint Lucia
358,30,Cingular Wireless,,Inactive
358,50,Digicel (St Lucia) Limited,Digicel,Operational
358,110,Cable & Wireless,Lime (Cable & Wireless),Operational
Saint Vincent and the Grenadines
360,10,Cingular Wireless,,Inactive
360,70,Digicel (St. Vincent and Grenadines) Limited,Digicel,Operational
360,100,Cingular Wireless,Cingular Wireless,Operational
360,110,Cable & Wireless,Lime (Cable & Wireless),Operational
Samoa
549,01,Digicel Pacific Ltd.,Digicel,Operational
549,27,SamoaTel Ltd,SamoaTel,Operational
Sao Tome and Principe
626,01,Companhia Santomese de Telecomunicaçôes,CSTmovel,Operational
Saudi Arabia
420,01,Saudi Telecom Company,Al Jawal,Operational
420,03,Etihad Etisalat Company,Mobily,Operational
420,04,Zain SA,Zain SA,Operational
420,07,EAE,,Inactive
Senegal
608,01,Sonatel,Orange,Operational
608,02,Millicom,Tigo,Operational
608,03,Sudatel,Expresso,Operational
Serbia
220,01,Telenor Serbia,Telenor,Operational
220,02,Telenor Montenegro,Telenor,Operational
220,03,Telekom Srbija a.d.,mt:s,Operational
220,04,Monet,,Inactive
220,05,Vip mobile d.o.o.,VIP,Operational
Seychelles
633,01,Cable & Wireless (Seychelles) Ltd.,Cable & Wireless,Operational
633,02,Mediatech International Ltd.,Mediatech International,Operational
633,10,Telecom (Seychelles) Ltd.,Airtel,Operational
Sierra Leone
619,01,Bharti Airtel Ltd,Airtel,Operational
619,02,Millicom (SL) Ltd,Tigo,Operational
619,03,Lintel Sierra Leone Ltd,Africell,Operational
619,04,Comium (Sierra Leone) Ltd.,Comium,Operational
619,05,Lintel (Sierra Leone) Ltd.,Africell,Operational
619,25,Mobitel,Mobitel,Operational
619,40,Datatel (SL) Ltd GSM,,Inactive
619,50,Dtatel (SL) Ltd CDMA,,Inactive
619,999,Sierratel,LeoneCel,Inactive
Singapore
525,01,Singapore Telecom,SingTel,Operational
525,02,Singapore Telecom,SingTel-G18,Operational
525,03,MobileOne Asia,M1,Operational
525,05,StarHub Mobile,StarHub,Operational
525,12,Digital Trunked Radio Network,,Operational
Slovakia
231,01,Orange Slovensko,Orange,Operational
231,02,T-Mobile Slovensko,T-Mobile,Operational
231,03,Unient Communications,,Inactive
231,04,T-Mobile Slovensko,T-Mobile,Operational
231,05,Orange Slovensko,Orange,Inactive
231,06,Telefónica O2,O2,Operational
231,15,Orange Slovensko,,Inactive
231,99,Železnice Slovenskej Republiky,ŽSR,Inactive
Slovenia
293,40,SI Mobil D.D,Si.mobil,Operational
293,41,Ipkonet,Mobitel,Operational
293,64,T-2 d.o.o.,T-2,Operational
293,70,Tusmobil d.o.o.,Tušmobil,Operational
Solomon Islands
540,01,Solomon Telekom Co Ltd,BREEZE,Operational
540,10,Breeze,,Inactive
Somalia
637,01,Telesom,Telesom,Operational
637,04,Somafone FZLLC,Somafone,Operational
637,10,NationLink Telecom,Nationlink,Operational
637,19,Hormuud Telecom,,Inactive
637,25,Hormuud Telecom Somalia Inc,Hormuud,Operational
637,30,Golis Telecom Somalia,Golis,Operational
637,62,Telecom Mobile,,Inactive
637,65,Telecom Mobile,,Inactive
637,82,Telcom Somalia,Telcom,Operational
South Africa
655,01,Vodacom (Pty) Ltd.,Vodacom,Operational
655,02,Telkom,Telkom Mobile / 8.ta,Operational
655,04,Sasol (PTY) LTD,Sasol (PTY) LTD,Operational
655,06,Sentech (Pty) Ltd.,Sentech,Operational
655,07,Cell C (Pty) Ltd.,Cell C & Virgin,Operational
655,10,Mobile Telephone Networks,MTN,Operational
655,11,SAPS Gauteng,,Operational
655,13,Neotel,Neotel,Operational
655,19,Wireless Business Solutions,iBurst,Operational
655,21,Cape Town Metropolitan Council,,Operational
655,25,Wirels Connect,Wirels Connect,Operational
655,30,Bokamoso Consortium,,Operational
655,31,Karabo Telecoms (Pty) Ltd.,,Operational
655,32,Ilizwi Telecommunications,,Operational
655,33,Thinta Thinta Telecommunications,,Operational
655,34,Bokone Telecoms,,Inactive
655,35,Kingdom Communications,,Inactive
655,36,Amatole Telecommunication Services,,Inactive
655,41,South African Police Service,South African Police Service,Inactive
South Sudan
659,01,Vivacell,Now,Operational
Spain
214,01,Vodafone Spain,Vodafone,Operational
214,03,France Telecom España SA,Orange,Operational
214,04,Xfera Moviles SA,Yoigo,Operational
214,05,Telefónica Móviles España,TME,Operational
214,06,Vodafone Spain,Vodafone,Operational
214,07,Telefónica Móviles España,movistar,Operational
214,08,Euskaltel,Euskaltel,Operational
214,09,France Telecom España SA,Orange,Operational
214,15,BT Group España Compañia de Servicios Globales de Telecomunicaciones S.A.U.,BT,Operational
214,16,Telecable de Asturias S.A.U.,TeleCable,Operational
214,17,R Cable y Telecomunicaciones Galicia S.A.,Móbil R,Operational
214,18,Cableuropa S.A.U.,ONO,Operational
214,19,E-PLUS Moviles Virtuales España S.L.U. (KPN),Simyo,Operational
214,20,Fonyou Telecom S.L.,Fonyou,Operational
214,21,Jazz Telecom S.A.U.,Jazztel,Operational
214,22,Best Spain Telecom,DigiMobil,Operational
214,23,Barablu Movil Espana,Barablu,Operational
214,24,Eroski Móvil España,Eroski,Operational
214,25,LycaMobile S.L.,LycaMobile,Operational
214,33,France Telecom España SA,Orange,Operational
Sri Lanka
413,01,Sri Lanka Telecom Mobitel,Mobitel,Operational
413,02,Dialog Telekom,Dialog,Operational
413,03,Emirates Telecommunication Corporation,Etisalat,Operational
413,05,Bharti Airtel,Airtel,Operational
413,08,Hutchison Telecommunications Lanka (Pvt) Limited,Hutch,Operational
St. Helena (Ascension and Tristan)
658,00,,Cable & Wireless Plc,Inactive
St. Pierre and Miquelon
308,01,St. Pierre-et-Miquelon Télécom,Ameris,Operational
Sudan
634,01,Zain Group - Sudan,Zain SD,Operational
634,02,MTN Sudan,MTN,Operational
634,05,Wawat Securities,Vivacell (NOW),Operational
634,07,Sudatel Group,Sudani One,Operational
Suriname
746,01,Telecommunications Company Suriname,Telesur,Inactive
746,02,Telecommunications Company Suriname,Telesur,Operational
746,03,Digicel Group Limited,Digicel,Operational
746,04,Intelsur N.V. / UTS N.V.,Uniqa,Operational
Swaziland
653,10,Swazi MTN,,Operational
Sweden
240,00,Direct2 Internet,Direct2 Internet,Operational
240,01,Telia Sonera AB,Telia,Operational
240,02,H3G Access AB,03,Operational
240,03,Netett Sverige AB,Netett Sverige AB,Operational
240,05,Svenska UMTS-Nät,Sweden 3G (Telia/Tele2),Operational
240,06,Telenor Sweden AB,Telenor,Operational
240,07,Tele2 Sweden AB,Tele2,Operational
240,08,Telenor Sweden AB,Telenor,Operational
240,09,Djuice Mobile Sweden,Djuice Mobile Sweden,Operational
240,10,Spring Mobil AB,Spring,Operational
240,11,,Lindholmen Science Park,Operational
240,12,Lycamobile AB,Lycamobile,Operational
240,13,Ventelo Sweden AB,Ventelo,Operational
240,14,TDC Mobil AS,TDC,Operational
240,15,Wireless Maingate,Wireless Maingate,Inactive
240,16,42 Telecom AB,42 Telecom AB,Operational
240,17,Götalandsnätet AB,Götalandsnätet AB,Operational
240,18,Generic Mobile Systems Sweden AB,,Operational
240,19,Mudio Mobile Sweden,Mudio Mobile,Operational
240,20,Imez AB,Imez AB,Inactive
240,22,,EuTel,Operational
240,23,,Infobip Ltd,Inactive
240,25,,Digitel Mobile Srl,Operational
240,26,Beepsend,Beepsend,Inactive
240,27,MyIndian AB,MyIndian AB,Operational
240,28,,CoolTEL Aps,Inactive
240,29,,Mercury International Carrier Services,Operational
240,30,,NextGen Mobile Ltd,Operational
240,32,,CompaTel Ltd.,Inactive
240,34,Tigo LTD,Tigo LTD,Operational
240,36,Interactive digital media GmbH,IDM,Operational
240,41,,Shyam Telecom UK Ltd,Operational
240,89,ACN Communications Sweden AB,ACN Communications Sweden AB,Operational
240,500,Unknown,Unknown,Operational
240,503,Unknown,Unknown,Operational
Switzerland
228,01,Swisscom Ltd,Swisscom,Operational
228,02,Sunrise Communications AG,Sunrise,Operational
228,03,Orange Communications SA,Orange,Operational
228,05,Togewanet AG (Comfone),,Operational
228,06,SBB AG,SBB AG,Operational
228,07,IN&Phone SA,IN&Phone,Operational
228,08,Tele2 Telecommunications AG,Tele2,Operational
228,09,Comfone AG,Comfone,Inactive
228,12,Sunrise,,Inactive
228,50,3G Mobile AG,,Operational
228,51,Bebbicell AG,,Operational
228,52,Barablu Mobile AG,Barablu,Inactive
228,53,UPC Cablecom GmbH,UPC,Inactive
228,54,Lyca Mobile AG,Lyca Mobile,Inactive
Syrian Arab Republic
417,01,Syriatel Mobile Telecom,Syriatel,Operational
417,02,MTN Syria,MTN,Operational
Taiwan
466,01,Far EasTone Telecommunications Co Ltd,FarEasTone,Operational
466,05,Asia Pacific Telecom,APTG,Operational
466,06,Tuntex Telecom,Tuntex,Operational
466,11,LDTA/Chungwa Telecom,Chunghwa LDM,Operational
466,68,ACeS Taiwan Telecommunications Co Ltd,ACeS,Inactive
466,88,KG Telecom,KG Telecom,Operational
466,89,VIBO Telecom,VIBO,Operational
466,92,Chunghwa Telecom LDM,Chungwa,Operational
466,93,Mobitai Communications,MobiTai,Operational
466,97,Taiwan Cellular Corporation,Taiwan Mobile,Operational
466,99,TransAsia Telecoms,TransAsia,Operational
Tajikistan
436,01,JV Somoncom,Tcell,Operational
436,02,Indigo Tajikistan,Tcell,Operational
436,03,TT Mobile,MLT,Operational
436,04,Babilon-Mobile,Babilon-M,Operational
436,05,Vimpelcom,Beeline,Operational
436,12,Indigo,Tcell,Operational
Tanzania
640,01,Tri Telecommunication (T) Ltd.,,Inactive
640,02,MIC Tanzania Ltd,tiGO,Operational
640,03,Zanzibar Telecom Ltd,Zantel,Operational
640,04,Vodacom Tanzania Ltd,Vodacom,Operational
640,05,Bharti Airtel,Airtel,Operational
640,06,Dovetel Ltd,SasaTel,Operational
640,07,Tanzania Telecommunication Company LTD,TTCL Mobile,Operational
640,08,Benson Informatics Ltd,Benson Online (BOL),Operational
640,09,ExcellentCom Tanzania Ltd,Hits,Inactive
640,11,Smile Telecoms Holdings Ltd,SmileCom,Operational
Thailand
520,00,CAT CDMA,Hutch,Operational
520,01,Advanced Info Service,AIS,Operational
520,02,CAT Telecom,CAT CDMA,Operational
520,10,,WCS,Inactive
520,15,elephone Organization of Thailand,TOT 3G,Operational
520,18,Total Access Communications Co (DTAC),dtac,Operational
520,23,Digital Phone (AIS),AIS GSM 1800,Operational
520,88,True Corporation,True Move H,Inactive
520,99,True Corporation,True Move,Operational
Timor-Leste (East Timor)
514,02,Timor Telecom,,Operational
Togo
615,01,Togo Telecom,Togo Cell,Operational
615,02,Telecel,,Inactive
615,03,Moov Togo,Moov,Operational
615,05,Telecel,,Inactive
Tonga
539,01,Tonga Communications Corporation,,Operational
539,43,Shoreline Communication,,Operational
539,88,Digicel,Digicel,Operational
Trinidad and Tobago
374,12,BMobile,bMobile,Operational
374,13,Digicel,Digicel,Operational
374,140,LaqTel Ltd.,,Inactive
Tunisia
605,01,Orange Tunisia,Orange,Operational
605,02,Tunisie Telecom,Tunicell,Operational
605,03,Orascom Telecom,Tunisiana,Operational
Turkey
286,01,Turkcell Iletisim Hizmetleri A.S.,Turkcell,Operational
286,02,Vodafone,Vodafone,Operational
286,03,Avea,Avea,Operational
286,04,Aycell,Aycell,Inactive
Turkmenistan
438,01,Barash Communication Technologies (BCTI),MTS,Operational
438,02,TM-Cell,TM-Cell,Operational
Turks and Caicos Islands (UK)
376,05,Digicel (Turks & Caicos) Limited,Digicel,Operational
376,350,Cable & Wireless West Indies Ltd (Turks & Caicos),Lime (Cable & Wireless),Operational
376,352,IslandCom Communications Ltd.,Islandcom,Operational
Uganda
641,01,Celtel Uganda,Zain,Operational
641,10,MTN Uganda Ltd.,MTN,Operational
641,11,Uganda Telecom Ltd.,Uganda Telecom,Operational
641,14,Orange Uganda,Orange,Operational
641,22,Warid Telecom Uganda Ltd.,Warid Telecom,Operational
UK
234,00,British Telecom,BT,Operational
234,01,Mudio Mobile Ltd,Vectone MObile,Operational
234,02,O2 UK Ltd,O2,Operational
234,03,Jersey Airtel Ltd,Airtel-Vodafone,Operational
234,04,FMS Solutions Ltd,,Inactive
234,05,COLT Mobile Telecommunications Ltd,,Inactive
234,06,Internet Computer Bureau Ltd,,Inactive
234,07,Cable and Wireless Plc,,Operational
234,08,OnePhone Ltd,,Inactive
234,09,Tismi BV,,Inactive
234,10,Telefónica O2 UK Limited,O2,Operational
234,11,Telefónica Europe,O2,Operational
234,12,Network Rail Infrastructure Ltd,Railtrack Plc (UK),Inactive
234,13,Network Rail Infrastructure Ltd,Railtrack Plc (UK),Inactive
234,14,Hay Systems Ltd,,Inactive
234,15,Vodafone Ltd,Vodafone,Operational
234,16,Talk Talk Communications Ltd,Talk Talk,Operational
234,17,Flextel Ltd,,Operational
234,18,Wire9 Telecom Plc,Cloud9,Operational
234,19,Teleware Plc,Teleware,Operational
234,20,Hutchison 3G UK Ltd,03,Operational
234,22,Routo Telecommunications Ltd,RoutoMessaging,Inactive
234,24,Stour Marine,Greenfone,Inactive
234,25,,Truphone (UK),Inactive
234,30,Software Cellular Network Ltd,Truphone,Operational
234,31,Virgin Mobile,Virgin,Operational
234,32,Virgin Mobile,Virgin,Operational
234,33,Orange UK,Orange,Operational
234,34,Orange UK,Orange,Operational
234,35,JSC Ingenium Ltd,,Inactive
234,37,Synectiv Ltd,,Inactive
234,50,Jersey Telecom GSM,JT-Wave,Operational
234,55,Cable and Wireless Plc,,Operational
234,58,Manx Telecom,,Operational
234,60,Dobson Telephone Co,,Inactive
234,75,Inquam Telecom Ltd.,Inquam,Operational
234,76,British Telecom,BT,Operational
234,78,Airwave,,Operational
234,95,Network Rail Infrastructure Ltd,Railtrack Plc (UK),Inactive
234,995,Guernsey Airtel,Guernsey Airtel,Inactive
Ukraine
255,01,Ukrainian Mobile Communication, UMC,MTS,Operational
255,02,Ukranian Radio Systems, URS,Beeline,Operational
255,03,Kyivstar GSM JSC,Kyivstar,Operational
255,04,Intertelecom,IT,Inactive
255,05,Golden Telecom,Golden Telecom,Operational
255,06,Astelit,life:),Operational
255,07,Ukrtelecom,Ukrtelecom,Operational
255,21,CJSC - Telesystems of Ukraine,PEOPLEnet,Operational
255,23,CDMA Ukraine,ITC,Operational
255,25,CST Inves,Newtone,Operational
255,39,Golden Telecom GSM,,Inactive
255,50,Ukrainian Mobile Communications,,Inactive
255,67,Kyivstar,,Inactive
255,68,Wellcom,,Inactive
United Arab Emirates
424,02,E mirates Telecom Corp,Etisalat,Operational
424,03,Emirates Integrated Telecommunications Company,du,Operational
United States
310,00,Mid-Tex Cellular Ltd.,Mid-Tex Cellular,Operational
311,00,Mid-Tex Cellular Ltd.,Mid-Tex Cellular,Operational
310,02,Sprint Spectrum,Sprint,Inactive
310,03,Verizon Wireless,Verizon,Operational
310,04,Verizon Wireless,Verizon,Operational
310,05,Verizon Wireless,Verizon,Operational
310,06,Consolidated Telcom,,Inactive
310,07,Highland,,Operational
310,08,Corr Wireless Communications,,Inactive
310,09,Edge Wireless LLC,,Inactive
310,10,MCI,,Operational
311,10,Chariton Valley Communications,Chariton Valley,Operational
310,11,Southern Communications Services Inc.,,Inactive
316,11,,Southern Communications Services,Operational
310,12,Verizon Wireless,Verizon,Operational
310,13,Mobile Tel Inc.,,Operational
310,14,Testing,,Inactive
310,15,Southern Communications dba Southern LINC,,Inactive
310,16,Cricket Communications,,Operational
310,17,North Sight Communications Inc.,,Operational
310,20,Union Telephone Company,,Operational
311,20,Missouri RSA 5 Partnership,,Operational
310,23,VoiceStream 23,,Inactive
310,24,VoiceStream 24,,Inactive
310,25,VoiceStream 25,,Inactive
310,26,T-Mobile,T-Mobile,Operational
311,30,Indigo Wireless,Indigo Wireless,Operational
310,30,Centennial Communications,Centennial,Operational
310,31,AERIAL,,Inactive
310,32,IT&E Overseas, Inc.,,Inactive
310,34,Airpeak,Airpeak,Operational
310,38,USA 3650 AT&T,,Inactive
310,40,Concho Cellular Telephone Co., Inc.,Concho,Operational
311,40,Commnet Wireless,Commnet Wireless,Operational
310,46,TMP Corp,Simmetry,Operational
310,50,ACS Wireless Inc.,,Inactive
311,50,Wikes Cellular,Wikes Cellular,Operational
311,60,Farmers Cellular Telephone,Farmers Cellular,Operational
310,60,Consolidated Telcom,,Operational
310,70,Highland Cellular, Inc.,,Operational
311,70,AT&T,AT&T,Operational
311,80,Pine Telephone Company,Pine Cellular,Operational
